"review_id","star_rating","helpful_votes","vine","verified_purchase"
"R3J35PZJFK0GFC",4,42,"N","N"
"R2N554P4FRAO4L",1,21,"N","Y"
"R1UFV2DJUPEVSY",4,23,"N","Y"
"R36KT1BR9ILGF4",3,24,"N","Y"
"R3S6TCMEVY1KBR",3,51,"N","Y"
"R3N06OD4IB2FJ5",4,20,"N","Y"
"R3DIAZW0J6W5EK",4,32,"N","Y"
"R2CEHO7QMB14CV",5,28,"N","Y"
"R18MMQ7LQ2K8OO",5,25,"N","N"
"R136W7X738VUKK",4,90,"N","Y"
"R19WYP7DY4YL68",3,23,"N","Y"
"R39M3ROTK9TLSF",3,32,"N","Y"
"R2Y5OKV3QM4KXS",1,22,"N","Y"
"RQP6R7W9M2DAW",5,42,"N","Y"
"R1C02FCIE80IL8",3,34,"N","Y"
"R2SNLJ3H29EEFY",5,26,"N","Y"
"R1S8KE7PLKS036",4,21,"N","Y"
"R1KCUKXV26BJT7",5,23,"N","Y"
"R2NGV1GCA9E5MU",4,19,"N","Y"
"R1H4H4KUBM7W7E",1,22,"N","Y"
"R1FPPN29CH0GL1",4,39,"N","Y"
"R334PY6HLL73YF",5,28,"N","N"
"R3OLAQ2ZIW3JXZ",5,32,"N","N"
"R2GWXXIQSZZ7YX",5,19,"N","Y"
"R3BUD708GOVFGX",5,254,"N","N"
"RFRSRKKAAHDHB",5,15,"N","N"
"R1709W4ZKJX2W5",5,170,"N","Y"
"R1RYTJXY1ZI4GQ",1,450,"N","Y"
"R3KMI97YG9HLPG",5,19,"N","Y"
"R2PA10XKLIYUUL",4,101,"N","Y"
"R21F0Z9IL56XOV",5,20,"N","Y"
"R3OXLJ8B36WUWV",1,27,"N","Y"
"R31QZSDPMI4YDR",1,32,"N","N"
"R3VR7VBL1CMGQ5",5,24,"N","N"
"R2UDXD73JJM2DC",5,19,"N","Y"
"R14SKU6K1IOFCY",5,51,"N","Y"
"R3ASUZ6L6L32ZV",5,41,"N","Y"
"R3NGVNMW0N82U5",4,46,"N","Y"
"R34UYJN0ZEGR27",2,37,"N","Y"
"RT1DQJQSBDT5Z",4,69,"N","Y"
"R370SLB1ZKIN8I",4,24,"N","Y"
"RX6NCIL9RIOIL",5,25,"N","Y"
"R1KEU49ECICWG2",1,34,"N","Y"
"R1R0Z7ANQEI311",5,18,"N","N"
"R10ND6ITEV199G",4,19,"N","Y"
"R2SXASY4KO0RNM",5,57,"N","Y"
"RLO07DKKQCM2P",5,20,"N","Y"
"RBJ4HF7W4MW6H",1,32,"N","Y"
"RC5WWTCNCLDIC",5,23,"N","N"
"RS3WZNERNNEEF",1,70,"N","Y"
"R1K2WGTZ83YPTZ",4,35,"N","Y"
"R2PBFBA3D1U3LQ",1,18,"N","Y"
"R25ZEWC7SUGCDS",4,19,"N","Y"
"R2ESO7QVU3OI3I",5,118,"N","Y"
"R3CH9DOI1HAUEW",3,88,"N","Y"
"R74JG4UIXNVEQ",5,30,"N","Y"
"R2V77G4LR9G7CX",5,65,"N","Y"
"R8M6EDRWAUEVZ",5,282,"N","Y"
"R2L00UR63WUIIJ",2,31,"N","N"
"R3E05NMUALFZHV",4,37,"N","N"
"R1X3ARAPQ77DMB",5,15,"N","N"
"R1H0F2WAIR1SOI",5,20,"N","N"
"RKHYIEGDKV1XZ",2,26,"N","Y"
"R1B8T4KP6BMU6D",5,29,"N","Y"
"R3CVOB72EDBJOW",1,16,"N","Y"
"R1NZOXHAE0L4HH",5,25,"N","N"
"R1CDML8OC9Z5RW",1,23,"N","Y"
"R16JLWHLONDE9Z",4,23,"N","Y"
"RF2P4C8S22ENL",1,23,"N","Y"
"R9B5TSIZ1FVQ3",1,39,"N","Y"
"R2YLZDXFEXPIKJ",5,38,"N","Y"
"R3PZC84YO91TG2",5,25,"N","Y"
"R3Q40WGCQYLF2I",2,17,"N","Y"
"R3PGBHXHGK1P34",1,74,"N","N"
"R2IOZ5OFNZMMKO",5,87,"N","Y"
"R2JAN6YQWIGY3B",5,53,"N","Y"
"R2ZE5FYQ7W9PRM",3,23,"N","Y"
"R2IB0BZDJJTMOY",5,78,"N","Y"
"R2QECTDS8EB0X4",5,27,"N","N"
"R2QTPHIH2PSBEY",5,19,"N","Y"
"REGLAZXD7MQQE",1,35,"N","Y"
"R33BXGE2GF4SHP",5,21,"N","Y"
"R13W9K9ARJO53T",5,101,"N","N"
"RDOAG7OPCBPPE",5,22,"N","Y"
"R39UJZQ05KCCS9",5,40,"N","Y"
"R2HDG13SSXZVFR",1,21,"N","Y"
"R3AOH7XRXR70UM",5,38,"N","Y"
"RK6G1Z4CXDES6",5,22,"N","N"
"R1ISJVWJKUYHCA",5,30,"N","Y"
"R2FWX9YWZFUR8M",4,23,"N","N"
"R2Z2M3PANGBQPA",5,22,"N","N"
"R2401HXW3Y8ECW",4,33,"N","Y"
"RW21W9H86XMUC",5,20,"N","Y"
"R3LIMKBXYWEO80",4,85,"N","N"
"R2LZ8FSD3Y8OML",5,36,"N","Y"
"R24MCWO1OQSSS9",5,22,"N","Y"
"R1XW4KTEAPDD5J",5,67,"N","Y"
"R1JE323982M0ZZ",5,20,"N","Y"
"RSKP5804RZUAO",5,20,"N","Y"
"R35YD8D8VDY1ZQ",4,30,"N","Y"
"R2TWB62TPRGWHF",5,24,"N","Y"
"R3JVGR6XETU6GN",5,32,"N","N"
"R36X731DZ7JO34",5,28,"N","Y"
"RXE912HZEKMK5",1,15,"N","Y"
"R31XYEJ3O29UH1",4,50,"N","Y"
"R1OC2HU47PER9L",5,77,"N","Y"
"R235NFD6SRTLC3",4,31,"N","Y"
"R2EKLAD6XM2QKV",3,31,"N","N"
"RP2LRFVNE5T1U",5,28,"N","Y"
"R21TTKMQKZWD6X",5,21,"N","Y"
"R1I59I2RWXPIUY",5,23,"N","Y"
"R5RR3YFTZWV38",5,31,"N","Y"
"R249ZM5SRQFNSW",1,29,"N","Y"
"R22FJS87VIVML0",4,35,"N","N"
"R856UR6XARV1O",5,21,"N","N"
"R19RN310E08H4N",4,149,"N","Y"
"R2B9SV9LG4IY9B",5,23,"N","Y"
"R3G9QWF1MDDSNB",5,21,"N","Y"
"R3L5WVE6EK20AS",1,35,"N","Y"
"R2DEXN4T39M175",5,20,"N","N"
"RRNZ644UT8MBL",2,31,"N","Y"
"R35TWSUK7MW0IB",2,53,"N","Y"
"RHJFQQ78OUML2",5,26,"N","Y"
"R30SD23IQ4YFMU",5,22,"N","Y"
"R1NF4WFPY5FAY6",5,156,"N","Y"
"R2BUBRPPRKQN5A",5,42,"N","Y"
"R2LXVN4YZGUFOU",5,86,"N","Y"
"R1RPVRGXTRQBN7",1,20,"N","Y"
"R2QTI70M5WG3HS",5,80,"N","N"
"R1P0PE6BE4721M",5,30,"N","Y"
"R1FDV8Z10U5L0B",2,17,"N","Y"
"R3CR97UKYN4L1X",5,39,"N","Y"
"RVAVN2CTUNZO2",4,21,"N","N"
"R1G6VDPFP2DCEN",2,33,"N","Y"
"R29952P4I1EGI6",5,89,"N","Y"
"RNFW5F0U9LNLX",5,73,"N","Y"
"R1K2HLSI915SL1",5,25,"N","Y"
"R1HE6HKJDLU4TB",5,34,"N","Y"
"R3MV371KUAD3T1",5,165,"N","Y"
"R2SO6N2HK30PCQ",5,32,"N","N"
"R2SVIY5SR8ZDI4",5,24,"N","Y"
"R29AFW8V6E3HJF",5,44,"N","N"
"R1WXJD7EILY5K0",1,22,"N","N"
"RT8NQGZ66AH09",5,50,"N","Y"
"R3D2BFGIKZS1ZD",5,44,"N","N"
"R3MZRJQMLZ037O",5,34,"N","Y"
"R13EOZQTZN3MU3",5,67,"N","Y"
"R3L4HA74UOH9S4",2,17,"N","N"
"R20E3TYB4Z9FH1",5,21,"N","Y"
"R9AJ5JGOTIRLT",4,18,"N","Y"
"R3OMDQVUG998DT",1,23,"N","Y"
"R2NNA842F42N8G",1,98,"N","Y"
"R14WYJ6CLYJ947",4,29,"N","Y"
"R2U57BWOPML4YW",4,23,"N","N"
"R2VOHKB3KTA8SO",5,88,"N","Y"
"R3AQB6XRVFLIPR",4,75,"N","N"
"R1IPPUXK11XZZT",5,40,"N","Y"
"R1JJAHE3LMWAR1",1,62,"N","Y"
"RKG95PVTIAZ47",5,40,"N","Y"
"R1IX898LAJHDAP",3,46,"N","Y"
"R2YCTO908HO0P5",5,35,"N","N"
"R2107WZQ20ULNW",5,43,"N","N"
"R2XOWPURWTCQPK",1,48,"N","N"
"R3LXFDH8SMJHSB",5,30,"N","N"
"R2P4KD08TQ8I96",2,24,"N","Y"
"R1CXG6FIYRNJHE",5,20,"N","Y"
"R3THP3WJ5K2VS2",2,38,"N","N"
"RT5BCEP3DLI8T",5,20,"N","N"
"RUIFTTC6NAT4Y",3,37,"N","Y"
"R21J392AC80X6G",5,27,"N","Y"
"RAMO8CR2W1NTQ",4,38,"N","Y"
"R3D0EPLRTMA5U5",5,24,"N","Y"
"R38L9PPXBAP7Y5",4,56,"N","N"
"R1V2H1V0DYOPE8",4,22,"N","Y"
"R3CCJ2586Y7Q77",4,66,"N","N"
"R1PTNT4PF3XO0X",1,248,"N","N"
"R2M9JP6AERQRVB",5,21,"N","Y"
"R14OJN1GD0KW5E",5,26,"N","Y"
"R8E9GPZL1JW5R",1,30,"N","Y"
"R1KSFE8W3M9G1S",3,47,"N","Y"
"RRWCLW8OHIZAA",5,206,"N","Y"
"R7IB43MPEXI88",1,36,"N","N"
"R2TWM0L6DT7AZ4",1,22,"N","Y"
"R3B6BW3YEVNLOR",5,45,"N","Y"
"R3EYHD161QKGJM",1,92,"N","N"
"R1BEDR05ATKTXZ",5,79,"N","Y"
"RZFJ6CZTWDMT8",1,20,"N","Y"
"R3P7MHT1JH3CI1",5,44,"N","Y"
"R2WC7UDPJ6CLMW",5,26,"N","N"
"R3ELPXAL68V6WK",1,21,"N","N"
"R3IFJAU8C1IAI8",5,108,"N","N"
"R19UPHRRFNTUXT",4,39,"N","N"
"R3GI0LOHDLX2JV",5,69,"N","N"
"R1N266FPTA6UX2",1,16,"N","N"
"R1GRS0G423NZOL",5,29,"N","Y"
"R1EAGC75L31VD4",5,28,"N","Y"
"R1D4QQES4LGO5H",1,213,"N","Y"
"R6D1BUCZ2JS9X",1,32,"N","Y"
"R138JJV0EC74R2",1,20,"N","N"
"R1EOXYWTSDKN2X",4,16,"N","Y"
"R3OCUSXW1C9UBJ",5,39,"N","Y"
"R2A1AWHIRJ41WT",2,337,"N","N"
"RDGTMKG6T7CNK",5,33,"N","Y"
"R1VY59I8XFINR0",5,22,"N","Y"
"R15ZEAY3L9RAA7",5,31,"N","Y"
"R1E1NRNUK38VE8",1,20,"N","Y"
"R3GMN1ES1WOYK6",5,26,"N","Y"
"R3S6AWJSEDLGTH",1,29,"N","N"
"R3HLHTHY4SFAL8",5,22,"N","N"
"R4NUH738VKY1M",5,30,"N","Y"
"R10WWT28AEVIC8",3,156,"N","N"
"R1GOX9XF9JPSYW",1,21,"N","N"
"RLX54SRJ8SLIQ",1,23,"N","N"
"R3H50XAT9TKTEW",1,49,"N","Y"
"R2TSR7X5LEWN23",1,38,"N","N"
"R2BQVIKKHGKY5U",3,21,"N","Y"
"R3LHPJ3YVLS7MU",5,29,"N","Y"
"R1POI7QGGDRU9C",5,48,"N","Y"
"RAQPAZGHSJ8BU",1,165,"N","N"
"R2XX7CPWQKTVQB",5,19,"N","N"
"RER5U4NFDVXIN",5,22,"N","Y"
"RL0T37XOG0OSO",5,31,"N","N"
"R2BB1QD8DT3095",5,43,"N","Y"
"RTO8WCURAAPXT",1,35,"N","N"
"R39WJ56NYOK3K3",5,22,"N","Y"
"R2DLB7Y5T1QQTR",4,18,"N","Y"
"R1GYIOUYQ417FR",5,44,"N","Y"
"R3QH67EKYTCUOC",5,36,"N","N"
"R7YA5YCKR4LOY",5,177,"N","Y"
"R24JDGS40IYYW6",5,30,"N","Y"
"R2E7PSZ39052DO",5,91,"N","N"
"RG09H41RGPSAB",5,47,"N","Y"
"R5RT1IN464YS9",5,31,"N","Y"
"RPDMSXPX7BFS4",5,55,"N","Y"
"R2AT0MX0QVY8MV",5,75,"N","Y"
"R2239JQS5JLV45",5,19,"N","N"
"RBPN0DWEDQJQF",3,321,"N","Y"
"R9Z7WFDGZBM4J",3,191,"N","N"
"R3SHSCWJP79XH4",4,22,"N","Y"
"R3P86B137DXIFK",5,25,"N","Y"
"R16Z786095AAR6",4,73,"N","Y"
"R16VLY5LH8FWJW",5,34,"N","N"
"R34X2XQTK1SWJY",4,32,"N","Y"
"R2ZV7SFHYCXI89",5,28,"N","N"
"RFXUJOMA3AEF3",1,128,"N","Y"
"R2E7HZL7U8JO2D",5,146,"N","Y"
"R1JN53WNZ3UC4A",5,25,"N","N"
"R3N8QAW5B2GS4E",1,218,"N","Y"
"R33MKK1GVAQAGC",5,62,"N","Y"
"R2RA5OKXVC0V5K",5,310,"N","N"
"R2QYBTKZLMMJIX",5,26,"N","Y"
"R3G6TBPM77ZIK1",5,27,"N","N"
"RYU87O8UYRFN1",4,25,"N","Y"
"RKF78FH10BGK7",5,100,"N","Y"
"R19KGCJHYDC7WE",5,33,"N","N"
"R819CW2FP8JS0",4,106,"N","Y"
"ROUU0DXA648VC",1,30,"N","Y"
"R3VPCIMKVBJCWW",5,35,"N","Y"
"RYLMFCD1BPVGC",2,24,"N","Y"
"RK51ECJUFLEXA",1,48,"N","N"
"RU877M5MOQ6X6",3,34,"N","Y"
"R1KS3I6SKQT6XK",1,19,"N","Y"
"R20ARC1RXVEHEB",5,101,"N","Y"
"R3581XS0X9H7DQ",5,63,"N","Y"
"R2J83NMFKDMSI4",5,42,"N","Y"
"R2BNEFU1OOF5CU",5,37,"N","Y"
"R1XO9VAUUMLQRE",5,31,"N","N"
"R20UFR3DUN7KF5",5,23,"N","Y"
"R1RS9Q0V4ZWQ3O",5,175,"N","N"
"R34TMZCX2BHB6R",5,62,"N","Y"
"R1TY26SI9XHIM8",5,20,"N","N"
"R1KEVQN8G1HO4",4,33,"N","Y"
"R1C8WX14BOW23B",5,18,"N","Y"
"R3S46UMO3RKDIT",5,22,"N","Y"
"R4N5KC687HSZK",5,48,"N","Y"
"R1DSIT32YKWH6F",5,22,"N","Y"
"R3QF92GPJ8ZZWL",5,17,"N","Y"
"R3V0TM82VV4CS2",3,23,"N","Y"
"R1NVMTP97SVSPA",5,31,"N","Y"
"RQPAOLF0KV3FB",1,35,"N","Y"
"R3HG09TSCC5DFV",5,56,"N","Y"
"R39EO5IW1RNJV2",5,60,"N","Y"
"R1MIB823TTPJX3",5,20,"N","Y"
"R20SXHIRJG1DQN",4,42,"N","Y"
"R1UHKALJXH5CCZ",5,97,"N","Y"
"R1OMYBA3N2VM31",5,27,"N","Y"
"R3LZBK3S54I1XQ",5,36,"N","Y"
"RKOEZITOCWCWB",4,32,"N","Y"
"R3J6R91X1ZMU91",5,18,"N","Y"
"RUA9R32WB6QYZ",1,16,"N","Y"
"R1KH5C6XQ2DEE4",1,71,"N","Y"
"R3OHDJQMNOIFLH",5,22,"N","N"
"R2MHPH60WJGEWF",5,181,"N","Y"
"R1RTJNZTQLZZEI",5,19,"N","Y"
"R1PGKQCD1V6U45",5,65,"N","Y"
"R25Q14FM7RSNP3",5,21,"N","Y"
"R1GZUOXBIH38ZI",5,33,"N","Y"
"R1YKNJY5Y77E43",3,17,"N","Y"
"R1RC4RGGU3YXPS",5,22,"N","Y"
"R326SU8SQG81S2",3,53,"N","Y"
"R3BJQBBS8O5KT4",5,32,"N","Y"
"R22WZV88BFZ9NY",4,20,"N","Y"
"R2AN9042TWK1OF",5,21,"N","N"
"R1KWLT3PK5JNQD",5,31,"N","Y"
"R1CIYBDNK5WC2Z",1,23,"N","Y"
"R214TUSZCNV8OL",5,62,"N","Y"
"R163QI1FKD21G5",5,50,"N","Y"
"R10UJZO99X0D03",4,53,"N","N"
"R1LJRELRV0IDHV",1,38,"N","Y"
"R282QAXELZ8YZ",5,19,"N","Y"
"R1J2M16V9RR71P",4,19,"N","Y"
"R1FGQ0CYC08BCZ",4,21,"N","Y"
"R12KQ1D94OGU0E",5,76,"N","N"
"R1EZUJ25RAQTJW",5,116,"N","N"
"R30MBCA1G9ISQE",5,41,"N","Y"
"R3SV4RV3CPYVDV",5,43,"N","N"
"RXGC7KNZ4QPQ0",5,314,"N","Y"
"R3I78L3LS0K9QX",5,47,"N","Y"
"R3D6EY8WQFWEED",5,24,"N","N"
"R1IMCUUD62SS59",3,27,"N","Y"
"R2NC2RTK926T5V",1,20,"N","Y"
"R16R1PCQ35NXLA",1,50,"N","Y"
"RF9EJ31L3NRVB",5,21,"N","N"
"R39Q1NV8U7D3QX",5,97,"N","N"
"R2AL2E6OPPCJZL",5,70,"N","Y"
"R2ZAXN0V33HO6A",5,21,"N","Y"
"R4P3IVA14HTEH",2,24,"N","Y"
"RNZPABYTT2WCA",5,20,"N","N"
"RDD7OQC8N650U",5,32,"N","Y"
"R2VB256L721LJ",5,27,"N","Y"
"R2WIDXHN24D8AA",1,20,"N","Y"
"R2C5NQ8RW508PT",5,44,"N","Y"
"R21Y24XTH0KU4A",1,30,"N","Y"
"R48ZR13PH5ON6",5,43,"N","Y"
"R2ZPETY4FK2B5G",4,241,"N","N"
"R1JM0PZMK1CFBB",5,107,"N","Y"
"R2JGMMR5ZUEDX6",2,22,"N","Y"
"RBT4F0JB8NBXI",5,136,"N","N"
"R1R1XMUGVOFHYT",4,25,"N","Y"
"R83RETI5I359K",4,24,"N","Y"
"R34PHRJLZBK71W",1,102,"N","Y"
"R35Y60TRC44006",5,15,"N","N"
"REXZ4CRY6Q7DY",5,39,"N","Y"
"R3QDK6QQIHHAIA",5,29,"N","Y"
"R3MFQOZNM2DUEF",3,48,"N","Y"
"R3JE9OFEEO0TUP",5,20,"N","Y"
"R2QI6HGPV9TR8V",4,28,"N","Y"
"R15YSHMCB0DI5H",2,29,"N","N"
"R2JKWCKTJ6PAP1",5,52,"N","Y"
"R1L980HETHDY49",5,32,"N","Y"
"R2OAUYYHWNZ6S3",1,20,"N","N"
"R32EL5DLGIZ2WB",4,30,"N","Y"
"R3ETJC9M729IJ0",5,253,"N","Y"
"R3FLQWLPQIZST3",5,36,"N","N"
"R2RDPO7R7KWLP8",5,36,"N","N"
"RFSS01QYD95EP",5,352,"N","N"
"REXLHJK00P9GR",5,31,"N","Y"
"R3HZBJVTSRIBRH",5,29,"N","Y"
"R15ZUUCUFTRCZ4",5,24,"N","N"
"R707KOJDS97NO",3,23,"N","Y"
"R1CDFHLJGTLU5J",5,21,"N","Y"
"R1YAW3FZJI45J2",1,24,"N","Y"
"R3NHT83SQTU78A",4,25,"N","Y"
"R3NXHVUGM85SR1",1,28,"N","Y"
"R3V1EMO1H5K0YP",4,26,"N","Y"
"RZHVS03RAKRJU",5,20,"N","Y"
"R5I3N7J477YIR",1,19,"N","Y"
"R1TGDBAKLJFOSI",5,59,"N","Y"
"R16GODIIKWD08Z",4,35,"N","Y"
"RW2IAYZEQJ56A",5,36,"N","Y"
"R2A4ASP6JVR0AM",5,28,"N","N"
"RRPG0B24IRN58",4,21,"N","Y"
"R1WPUT77KONOKG",5,31,"N","N"
"R2FH0QY9WP8FUQ",4,21,"N","Y"
"R1OSIT40NJD2F3",5,46,"N","Y"
"R1QAH148IS9A3H",5,272,"N","Y"
"R2OHWCTLJBKXBV",5,27,"N","Y"
"RIVJGGSAGFNPE",5,22,"N","Y"
"RRDPN3JL15756",4,33,"N","Y"
"R39Q9XIIJVGZNP",5,20,"N","Y"
"R1D4VBHAUC39U1",1,16,"N","Y"
"RGAB96EVXJQRC",5,114,"N","N"
"R1JU0OJAESPYAI",1,55,"N","Y"
"RG2YVW6S2HH26",5,32,"N","N"
"R3M3CMG7ISKRFX",1,44,"N","N"
"RKE8WF3O5CAD8",4,28,"N","Y"
"R1SV3BXXA7ESFT",5,28,"N","Y"
"R2QMCCHKDMORM8",4,49,"N","Y"
"R339UDGKPFD74V",4,22,"N","Y"
"R2KDNQEJH7CNPV",5,30,"N","Y"
"RKGBYJQD44YLF",1,21,"N","N"
"R1H61AK7TFPLQN",5,22,"N","N"
"RA9CWHLMA6PCJ",5,24,"N","Y"
"RBD7ZOOJKVFWU",5,33,"N","Y"
"R1TUCDJEIG6PIL",5,26,"N","N"
"R7D9JSV632HV5",1,42,"N","Y"
"R2U7YX2SRERKJE",5,25,"N","N"
"ROCQWXI80WDDS",5,25,"N","Y"
"RFX6M1E4PWVXD",4,21,"N","Y"
"R1LMWP7LMBSAJV",5,25,"N","Y"
"R2RKAS0J1NCBB5",4,44,"N","Y"
"R1GYHPV7FZ6J3C",5,21,"N","Y"
"RC29VEK13K1N4",4,88,"N","N"
"RUQGNZ5IPTCL5",5,26,"N","Y"
"R31C3UWCOL5XDP",5,88,"N","Y"
"R21ZX2TZB1BAAQ",5,63,"N","N"
"R1J49ECDCK1TN9",4,250,"N","Y"
"RVV718T6LEQVC",1,24,"N","Y"
"R2H2BSVRYME40S",3,41,"N","Y"
"R2J725UCFXJ774",2,20,"N","Y"
"R3EQ3BTNEAN17R",4,22,"N","Y"
"R21LLE1N6MRM55",5,61,"N","Y"
"R2D1A39BCNCNE",4,50,"N","Y"
"R14JV2487VJFO7",5,42,"N","Y"
"R2MCIPKDNNTVV4",4,29,"N","Y"
"R30YCG3E51WP6H",5,20,"N","Y"
"R2Q6T8FYO2UGWH",4,41,"N","Y"
"R2N5YLW64JP2IB",2,32,"N","Y"
"R1CL4L8SRXY02J",4,30,"N","Y"
"R3ONTLXDP3J9KL",5,73,"N","Y"
"R2XXJINU56O5GS",5,65,"N","N"
"R2HSF9A9GRIKED",5,61,"N","Y"
"RO5K1CEVSJLXL",2,21,"N","N"
"R3CB8WBJVDW0X9",5,304,"N","Y"
"R22JL3A49MFHII",5,18,"N","Y"
"R17HGEMT0HK2E9",4,24,"N","Y"
"RMM6VEVNOIG4I",4,74,"N","Y"
"R37PRODATVGO8O",4,28,"N","Y"
"R3W49OMTNXP0T1",5,24,"N","Y"
"R2ZBS8CHD1PHA8",5,47,"N","N"
"R120U9D9UU6V7F",5,57,"N","Y"
"R1NDH79WX7FVYM",5,23,"N","Y"
"R2S03TA6DWRVY8",5,37,"N","Y"
"R1C36JMAKC69N2",5,66,"N","Y"
"RA4XOMFQIPNLI",5,27,"N","Y"
"R1RHLZF54GOQ26",5,29,"N","N"
"RXA1WXK8B5FL4",5,35,"N","Y"
"RFXO0DK5O45HN",2,28,"N","Y"
"RP65DMVAIRTVE",2,29,"N","Y"
"R338Q4EM3H6ZXY",5,78,"N","Y"
"R3HE3TIMV4M5IR",5,21,"N","N"
"R3382UC3U10A7P",5,29,"N","N"
"R2S3WEK5R4J9XK",1,17,"N","Y"
"R3S27K9WVREHNN",5,82,"N","Y"
"R1X3JFAXA61LUI",4,21,"N","Y"
"RQF8TFJBWVEAI",1,23,"N","Y"
"R1OYNHRYHP3Z0E",5,50,"N","N"
"R1Z9P59AJIHVA7",5,34,"N","N"
"R3N9ZINP7AM9CG",4,21,"N","Y"
"R2QI167N3KL3X",5,32,"N","Y"
"R11C1YHLJC42S0",4,38,"N","Y"
"R3UWYJMWP1O6KF",5,19,"N","Y"
"R2X8DU90D4DY0O",1,55,"N","Y"
"RI9KO2BS5DQ8A",4,25,"N","Y"
"R158NG0GZFTKAS",3,55,"N","Y"
"RQJDQT5B27AYK",4,25,"N","Y"
"R2QNX4NGG0AHT2",5,39,"N","Y"
"R2QTR5KN9JASFY",4,28,"N","Y"
"R3UUVLEV3TMAY5",4,69,"N","Y"
"R2YV9TWWKQJ4R3",2,36,"N","Y"
"R1G1IS868X8FQL",3,33,"N","Y"
"R2JZUC9V6O6849",4,16,"N","Y"
"R3PBS5KR9OXDHR",5,44,"N","Y"
"RRNZDG79EJS89",4,28,"N","Y"
"R2AFK6X4KJBLLK",5,22,"N","Y"
"RAMSYNSADAR8Y",5,101,"N","Y"
"R3MX6N95GWBLZY",3,25,"N","Y"
"R1ZJ5D9W3P5W3Y",5,29,"N","Y"
"R4VM6XSE0CQ4T",5,32,"N","Y"
"R1BCBBJ7H1Z1LN",2,34,"N","Y"
"R3PS2TD883H1OX",1,20,"N","Y"
"R2LD2QSV2PF85Q",5,381,"N","Y"
"RU1AZHWV4S5E1",5,56,"N","Y"
"R1HB8G25JWGF67",5,34,"N","Y"
"R16W11DF08QTQ4",4,22,"N","Y"
"R2MOCE02DRRCWC",3,53,"N","Y"
"R1SEDJWSJ0IG20",4,36,"N","Y"
"R25XG740PKMJQX",5,195,"N","Y"
"R36CMT7PAEEL1A",4,563,"N","N"
"R345OG3GYFK25O",5,30,"N","N"
"R46129YYXX1XG",4,52,"N","N"
"R1SF423JQYGLHD",4,26,"N","Y"
"R1DZA8BPS23G1Z",5,28,"N","Y"
"RTQTW0F0A2YWD",5,19,"N","N"
"RKJ6CWM6ME7X",5,48,"N","Y"
"R361EHM73UJ8QE",1,60,"N","Y"
"R3SS7DEX9AP2W7",1,24,"N","N"
"R1RBB42OD5II2T",5,22,"N","Y"
"R1FRUV05X42HOU",5,20,"N","Y"
"R1KQF8T3PU75FU",4,279,"N","Y"
"RDFWOR8RPRAPP",5,35,"N","N"
"R26OYI4BDBHNS3",4,25,"N","Y"
"R33VJ4ZFIWXG8C",4,21,"N","Y"
"R3IK3LKW9I6NP0",5,62,"N","N"
"R3JVXPM0K4486M",1,18,"N","Y"
"R1KNLJ4XGZJN0J",2,59,"N","Y"
"R2OL4Q5LK845WG",1,30,"N","Y"
"R1GNXNS1Q96SML",5,28,"N","N"
"R13FLQPU9EZ15K",5,30,"N","Y"
"R3O5I1NEKL2WL3",5,33,"N","Y"
"R2FAMZU5BCMYMG",4,29,"N","Y"
"R31YVPMXGEVKFP",5,35,"N","N"
"RCOBTN0CIF3P4",1,44,"N","N"
"R1A1UV569HKB7N",5,16,"N","Y"
"R1BM8CDXLD1U16",5,25,"N","Y"
"R3VVJB6MZOF6XG",4,32,"N","Y"
"R3IDD7ZCL5Q9PU",3,71,"N","Y"
"R35AGGS9Y2FV7E",3,19,"N","Y"
"R2FQBRAINF8DCU",1,58,"N","Y"
"R2OPN4G3Y8DCQ2",1,17,"N","Y"
"R1AMOTSL71405Y",5,223,"N","Y"
"R3A181ZF17Z2RX",5,19,"N","N"
"R362VWTG360RP8",4,15,"N","Y"
"R1W4427NMSBFEF",4,44,"N","Y"
"R36NBODYPIXK5",4,30,"N","Y"
"R3EZA9541FFFDH",4,14,"N","Y"
"R3NRGQDD6GMYW0",5,19,"N","Y"
"R2NNUSQ9OPPM14",5,123,"N","Y"
"R2BH7U56LO12I5",4,18,"N","Y"
"RI6PPW6L22A12",1,18,"N","Y"
"R3OEIWV2AUPF31",5,31,"N","Y"
"R1K8TSV6XM5XL0",5,24,"N","Y"
"R2KKGUJ3YOZ6W6",5,45,"N","Y"
"RJKX1N7BMUDS9",5,32,"N","Y"
"R2YQAPYUY25K1M",5,23,"N","Y"
"R8AW537URI6BQ",5,28,"N","Y"
"R1R4V2FDE08FRT",4,34,"N","Y"
"R69RZVLS4AKYV",2,23,"N","N"
"R24J1H1NFAJWHT",5,66,"N","Y"
"RYOP6CJVNZ880",3,18,"N","Y"
"RBGZZIGP0NZ8H",5,113,"N","N"
"R1NOT2PXM2AVSQ",4,71,"N","Y"
"R1PBJHWVH88YIR",5,26,"N","Y"
"R2W29BRCV5QU6J",5,41,"N","Y"
"R2DQGLR44ZFWP1",5,41,"N","Y"
"R31QHD5XPV5KWJ",3,128,"N","Y"
"R257SUHBCOUW7G",5,44,"N","Y"
"R3BDDVHJ0AYKOE",1,101,"N","Y"
"R3AH4HBY8S98XN",5,31,"N","N"
"R12HG2U50SHAKC",1,18,"N","Y"
"R1S9I1MF08BEK4",5,20,"N","Y"
